SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,13-00498934,4/27/2013,Front,,Open,GARAGE DOOR MISSING,Vacant,FALSE,FALSE,1417,W,62ND,ST,60636,1167877.1,1863633.7,16,7,67,41.78135065,-87.66007026,"(41.78135065465535, -87.66007026491822)"
Vacant/Abandoned Building,13-00501556,4/29/2013,Rear,,Open,REAR,Vacant,TRUE,TRUE,6535,S,CARPENTER,ST,60621,1170437.167,1861477.948,17,7,68,41.77537963,-87.65074723,"(41.775379625757516, -87.65074722864134)"
Vacant/Abandoned Building,13-00505014,4/29/2013,Front,,Open,REAR,Vacant,FALSE,TRUE,1623,W,JULIAN,ST,60622,1165303.233,1909895.03,1,14,24,41.90835118,-87.66819309,"(41.90835118267098, -87.66819309194979)"
Vacant/Abandoned Building,13-00480555,4/24/2013,Front,,Boarded,,Vacant,FALSE,FALSE,2706,W,NELSON,ST,60618,1157805.19,1920158.787,1,14,21,41.93667195,-87.69545671,"(41.936671947542614, -87.69545671137314)"
Vacant/Abandoned Building,13-00462402,4/20/2013,Front,,Open,2 BROKEN WINDOWS AND SIDE OPEN,Vacant,FALSE,TRUE,10220,S,PRINCETON,AVE,60628,1176093.884,1837078.82,9,5,49,41.70830029,-87.63074073,"(41.70830028661377, -87.63074072559783)"
Vacant/Abandoned Building,13-00463964,4/21/2013,Front,,Open,REAR OPEN,Vacant,FALSE,TRUE,6447,S,LAFLIN,ST,60636,1167443.778,1861981.052,17,7,67,41.77682488,-87.66170624,"(41.77682488004661, -87.66170624448297)"
Vacant/Abandoned Building,13-00425998,4/14/2013,Front,,Open,FRONT DOOR KICKED OPEN,Vacant,FALSE,FALSE,7456,S,NORMAL,AVE,60621,1174248.154,1855477.38,17,7,68,41.75882951,-87.63695474,"(41.758829511056106, -87.63695474350745)"
Vacant/Abandoned Building,13-00420011,4/12/2013,Rear,,Open,,Vacant,FALSE,TRUE,7756,S,MORGAN,ST,60620,1170988.667,1853392.636,17,6,71,41.75318049,-87.64896132,"(41.75318048726707, -87.64896132194436)"
Vacant/Abandoned Building,13-00387031,4/5/2013,Front,,Open,SQUATTERS ENTERING FRONT DOORS-VARIETY OF PEOPLE LIVING WITH CHILDREN,Vacant,TRUE,TRUE,7320,S,UNION,AVE,60621,1172899.37,1856342.842,17,7,68,41.7612343,-87.64187244,"(41.76123429933211, -87.6418724439231)"
Vacant/Abandoned Building,13-00391070,4/7/2013,Front,,Open,WINDOWS AND DOORS,Vacant,FALSE,FALSE,10809,S,EDBROOKE,AVE,60628,1179160.651,1833325.908,9,5,49,41.69793257,-87.61962399,"(41.69793256584824, -87.61962399195606)"
Vacant/Abandoned Building,13-00347325,3/27/2013,Front,,Open,FRONT,Vacant,FALSE,FALSE,10851,S,WABASH,AVE,60628,1178501.351,1833027.353,9,5,49,41.69712826,-87.62204701,"(41.697128255725644, -87.62204701253297)"
Vacant/Abandoned Building,13-00334325,3/25/2013,Front,,Open,ALL AROUND BUT THE FRONT AND REAR DOOR ARE NOT LOCKED AND ARE OPEN,Vacant,FALSE,FALSE,10841,S,VERNON,AVE,60628,1181167.87,1833168.463,9,5,49,41.69745464,-87.61227949,"(41.697454639608445, -87.6122794888362)"
Vacant/Abandoned Building,13-00249629,3/6/2013,Front,,Open,,Vacant,FALSE,TRUE,10954,S,EBERHART,AVE,60628,1181517.772,1832415.425,9,5,49,41.69538015,-87.61102147,"(41.6953801540122, -87.61102147437558)"
Vacant/Abandoned Building,13-00242804,3/4/2013,Front,,Boarded,,Vacant,FALSE,FALSE,10738,S,WABASH,AVE,60628,1178478.73,1833778.764,9,5,49,41.69919075,-87.62210712,"(41.699190746835235, -87.62210712040589)"
Vacant/Abandoned Building,13-00200083,2/21/2013,Front,,Boarded,,Vacant,FALSE,FALSE,10918,S,EBERHART,AVE,60628,1181514.043,1832664.144,9,5,49,41.69606276,-87.61102749,"(41.696062759562864, -87.61102749069137)"
Vacant/Abandoned Building,13-00144006,2/6/2013,Front,,Open,FRONT DOOR,Vacant,FALSE,TRUE,752,W,69TH,ST,60621,1172427.42,1859115.96,6,7,68,41.76885447,-87.64352066,"(41.76885447144334, -87.64352066327012)"
Vacant/Abandoned Building,13-00152461,2/8/2013,Front,,Open,BACK DOOR,Vacant,FALSE,TRUE,347,W,117TH,ST,60628,1175981.236,1827336.918,34,5,53,41.68156959,-87.63144396,"(41.681569586424416, -87.6314439609949)"
Vacant/Abandoned Building,13-00087595,1/23/2013,Rear,,Open,ALL AROUND,Vacant,TRUE,TRUE,10745,S,DR MARTIN LUTHER KING JR,DR,60628,1180817.178,1833750.67,9,5,49,41.69906034,-87.61354571,"(41.69906034188814, -87.61354570586383)"
Vacant/Abandoned Building,13-00014954,1/4/2013,Front,,Open,SIDE WINDOW BROKEN,Vacant,FALSE,TRUE,6933,S,UNION,AVE,60621,1172833.29,1858906.207,6,7,68,41.76826994,-87.64203913,"(41.768269940586954, -87.6420391260294)"
Vacant/Abandoned Building,13-00577749,5/14/2013,Front,,Open,ALLA ROUND,Vacant,FALSE,FALSE,11308,S,VINCENNES,AVE,60643,1166591.287,1829665.06,19,22,75,41.68816319,-87.66575033,"(41.68816319103499, -87.66575032713823)"
Vacant/Abandoned Building,13-00578344,5/14/2013,Front,,Open,FRONT DOORS..WIDE OPEN,Vacant,FALSE,FALSE,12359,S,EMERALD,AVE,60628,1173562.239,1822906.479,34,5,53,41.66946548,-87.64042921,"(41.66946547741201, -87.64042920967483)"
Vacant/Abandoned Building,13-00578979,5/14/2013,Front,,Open,FRONT AND REAR,Vacant,FALSE,TRUE,311,W,107TH,ST,60628,1176049.258,1833973.187,34,5,49,41.69977898,-87.6309969,"(41.699778982195966, -87.63099689913635)"
Vacant/Abandoned Building,13-00579566,5/14/2013,Front,,Open,,Vacant,FALSE,FALSE,650,N,SPAULDING,AVE,60624,1154270.622,1903805.708,27,11,23,41.89186912,-87.70888432,"(41.89186912475323, -87.7088843203018)"
Vacant/Abandoned Building,13-00569611,5/13/2013,Front,,Open,FRONT DOOR IS OPEN,Vacant,FALSE,TRUE,12206,S,EMERALD,AVE,60628,1173528.604,1823924.649,34,5,53,41.67226025,-87.64052235,"(41.6722602459032, -87.64052235012673)"
Vacant/Abandoned Building,13-00558618,5/9/2013,Front,,Open,FRONT DOOR,Vacant,FALSE,FALSE,12452,S,LOWE,AVE,60628,1174241.137,1822305.447,34,5,53,41.66780114,-87.63796229,"(41.66780114114481, -87.63796229074772)"
Vacant/Abandoned Building,13-00560255,5/10/2013,Front,,Open,FRONT,Vacant,FALSE,TRUE,11457,S,CHURCH,ST,60643,1165801.648,1828764.049,19,22,75,41.68570742,-87.6686666,"(41.68570741693046, -87.66866659529931)"
Vacant/Abandoned Building,13-00556507,5/9/2013,Front,,Open,FRONT-REAR,Vacant,FALSE,TRUE,11203,S,LAFLIN,ST,60643,1168113.29,1830451.792,34,22,75,41.69028961,-87.66015587,"(41.690289614053285, -87.66015587195542)"
Vacant/Abandoned Building,13-00533938,5/5/2013,Front,,Open,AT THE FRONT,Vacant,FALSE,FALSE,5349,W,JACKSON,BLVD,60644,1140780.359,1898151.109,29,15,25,41.87661092,-87.75856772,"(41.876610918810975, -87.75856772128607)"
Vacant/Abandoned Building,13-00539403,5/6/2013,Front,,Open,,Vacant,FALSE,TRUE,1442,N,LAWLER,AVE,60651,1142440.43,1909122.672,37,25,25,41.90668752,-87.75219955,"(41.90668752431467, -87.7521995502704)"
Vacant/Abandoned Building,13-00482871,4/24/2013,Front,,Open,GARAGE REAR,Vacant,FALSE,FALSE,12712,S,PEORIA,ST,60643,1172644.7,1820540.093,34,5,53,41.66299191,-87.64385656,"(41.66299190921306, -87.64385655787379)"
Vacant/Abandoned Building,13-00486051,4/25/2013,Garage,,Open,GARAGE OPEN,Vacant,FALSE,FALSE,11241,S,LOTHAIR,AVE,60643,1164176.758,1829941.965,19,22,75,41.68897407,-87.67458202,"(41.68897407241564, -87.67458201616121)"
Vacant/Abandoned Building,13-00434333,4/16/2013,Front,,Open,,Vacant,FALSE,TRUE,3627,W,SHAKESPEARE,AVE,60647,1151856.307,1914047.395,26,25,22,41.92002116,-87.71748104,"(41.92002115633479, -87.71748103638843)"
Vacant/Abandoned Building,13-00402322,4/9/2013,Front,,Open,OPEN AT SIDE AND REAR,Vacant,FALSE,TRUE,3562,W,MCLEAN,AVE,60647,1152322.982,1913391.375,26,14,22,41.91821177,-87.71578374,"(41.918211771205364, -87.71578374122198)"
Vacant/Abandoned Building,13-00330554,3/25/2013,Front,,Open,FRONT DOOR & WINDOWS,Vacant,FALSE,FALSE,11900,S,EGGLESTON,AVE,60628,1175437.346,1825997.585,34,5,53,41.67790639,-87.63347471,"(41.67790638754017, -87.633474714634)"
Vacant/Abandoned Building,13-00305748,3/19/2013,Front,,Boarded,,Vacant,FALSE,FALSE,10941,S,WABASH,AVE,60628,1178519.151,1832428.353,9,5,49,41.69548411,-87.62199995,"(41.6954841112679, -87.62199995239041)"
Vacant/Abandoned Building,13-00589890,5/16/2013,Front,,Open,,Vacant,FALSE,TRUE,5444,S,HALSTED,ST,60609,1171900.91,1868572.498,20,9,61,41.79481587,-87.64517318,"(41.79481586681737, -87.6451731774318)"
Vacant/Abandoned Building,13-00582072,5/15/2013,Front,,Open,,Vacant,FALSE,FALSE,11735,S,LA SALLE,ST,60628,1177364.977,1827132.4,34,5,53,41.68097731,-87.62638488,"(41.68097731101127, -87.62638487870832)"
Vacant/Abandoned Building,13-00583247,5/15/2013,Front,,Open,ALL AROUND,Vacant,FALSE,TRUE,5222,S,HONORE,ST,60609,1164900.775,1870059.23,16,9,61,41.79904654,-87.67080062,"(41.79904654475752, -87.67080061799889)"
Vacant/Abandoned Building,13-00585966,5/15/2013,Front,,Boarded,,Vacant,FALSE,FALSE,7121,S,WOOD,ST,60636,1165580.464,1857464.329,17,7,67,41.76447012,-87.66866506,"(41.764470123339635, -87.66866506294313)"
Vacant/Abandoned Building,13-00576368,5/14/2013,Front,,Open,ALL AROUND,Vacant,FALSE,FALSE,7514,S,LOWE,AVE,60620,1173276.79,1854652.51,17,6,68,41.75658749,-87.64053907,"(41.75658748831356, -87.64053906684053)"
Vacant/Abandoned Building,13-00576381,5/14/2013,Front,,Open,ALLA ROUND,Vacant,FALSE,TRUE,7528,S,LOWE,AVE,60620,1173277.79,1854625.41,17,6,68,41.7565131,-87.6405362,"(41.75651310045384, -87.64053620183209)"
Vacant/Abandoned Building,13-00576388,5/14/2013,Front,,Open,BSMT,Vacant,FALSE,TRUE,7532,S,LOWE,AVE,60620,1173278.09,1854617.61,17,6,68,41.75649169,-87.64053533,"(41.75649168965667, -87.64053533259148)"
Vacant/Abandoned Building,13-00578638,5/14/2013,Front,,Open,FILLED WITH MOLD .. FRONT IRON GATE GONE -- HOUSE WAS HIT BY A CAR .. ALL WINDOWS HAVE BEEN STOLEN,Vacant,FALSE,TRUE,2020,W,71ST,ST,60636,1164038.05,1857573.27,17,7,67,41.76480164,-87.67431537,"(41.76480163859241, -87.6743153734477)"
Vacant/Abandoned Building,13-00544145,5/7/2013,Rear,,Open,,Vacant,FALSE,TRUE,9107,S,ASHLAND,AVE,60620,1167269.852,1844316.167,21,22,73,41.72835371,-87.66284852,"(41.728353714498134, -87.66284851716051)"
Vacant/Abandoned Building,13-00537777,5/6/2013,Front,,Open,,Vacant,FALSE,FALSE,3770,N,OCTAVIA,AVE,60634,1126742.537,1924156.834,36,16,17,41.94822055,-87.80952803,"(41.94822054746249, -87.80952803417054)"
Vacant/Abandoned Building,13-00543198,5/7/2013,Front,,Boarded,,Vacant,FALSE,FALSE,2436,W,LEXINGTON,ST,60612,1160264.34,1896632.04,2,11,28,41.87206213,-87.68707041,"(41.872062126846764, -87.68707041304275)"
Vacant/Abandoned Building,13-00525312,5/2/2013,Rear,,Open,REAR BOTTOM WINDOW,Vacant,FALSE,FALSE,1901,N,DRAKE,AVE,60647,1152516.42,1912410.457,26,14,22,41.91551622,-87.71509901,"(41.91551621940475, -87.7150990141605)"
Vacant/Abandoned Building,13-00514645,5/1/2013,Front,,Open,FRONT AND REAR GATE ENTRY AND DOORS OF THIS VACANT PROPERTY..,Vacant,FALSE,TRUE,3533,W,SHAKESPEARE,AVE,60647,1152535.604,1914062.92,26,14,22,41.92005034,-87.71498476,"(41.92005034419214, -87.71498475760737)"
Vacant/Abandoned Building,13-00518531,5/1/2013,Front,,Open,THE ENTRY POINT IS THE FRONT AND BACK DOOR.,Vacant,FALSE,TRUE,1515,W,72ND,ST,60636,1167295.943,1856982.116,17,7,67,41.76311032,-87.66239116,"(41.763110318508154, -87.66239116047262)"
Vacant/Abandoned Building,13-00492676,4/26/2013,Front,,Open,REAR AND WINDOWS. FRONT DOOR IS SECURED,Vacant,TRUE,TRUE,61,E,100TH,ST,60628,1178605.706,1838688.371,9,5,49,41.7126605,-87.6214936,"(41.71266050479922, -87.62149359754216)"
Vacant/Abandoned Building,13-00463070,4/21/2013,Front,,Open,,Vacant,FALSE,TRUE,817,W,79TH,ST,60620,1172156.591,1852473.538,17,6,71,41.75063279,-87.64470829,"(41.750632791533675, -87.6447082933164)"
Vacant/Abandoned Building,13-00360386,4/1/2013,Front,,Open,DOORS AND WINDOWS,Vacant,FALSE,TRUE,7201,S,MARSHFIELD,AVE,60636,1166587.99,1856957.525,17,7,67,41.76305796,-87.66498664,"(41.76305796121892, -87.66498664338228)"
Vacant/Abandoned Building,13-00346432,3/27/2013,Rear,,Open,REAR,Vacant,FALSE,TRUE,7145,S,DAMEN,AVE,60636,1164259.687,1857274.256,17,7,67,41.76397644,-87.67351142,"(41.763976439912355, -87.67351141510701)"
Vacant/Abandoned Building,13-00263957,3/9/2013,Front,,Open,FRONT,Vacant,FALSE,FALSE,7154,S,HONORE,ST,60636,1165256.31,1857236.777,17,7,67,41.76385256,-87.66985961,"(41.7638525559379, -87.66985960779941)"
Vacant/Abandoned Building,13-00211558,2/24/2013,Front,,Open,FRONT,Vacant,FALSE,FALSE,7116,S,VERNON,AVE,60619,1180477.668,1857936.52,6,3,69,41.765437,-87.61404876,"(41.76543700323618, -87.61404875996014)"
Vacant/Abandoned Building,13-00214537,2/25/2013,,,Open,FRONT DOOR,Vacant,FALSE,FALSE,7117,S,VERNON,AVE,60619,1180477.868,1857929.72,6,3,69,41.76541834,-87.61404824,"(41.76541833873875, -87.61404823532663)"
Vacant/Abandoned Building,13-00591203,5/16/2013,Front,,Open,,Vacant,TRUE,TRUE,8240,S,MARQUETTE,AVE,60617,1195601.252,1850853.957,7,4,46,41.74564151,-87.55885074,"(41.745641509193725, -87.558850737303)"
Vacant/Abandoned Building,13-00592697,5/16/2013,Front,,Open,,Vacant,FALSE,TRUE,324,E,115TH,ST,60628,1180557.2,1828773.879,9,5,49,41.68540929,-87.61464966,"(41.68540929262218, -87.61464965552521)"
Vacant/Abandoned Building,13-00573782,5/13/2013,Front,,Boarded,GARAGE,Vacant,FALSE,FALSE,2116,W,71ST,PL,60636,1163510.23,1857228.89,17,7,67,41.76386769,-87.67625963,"(41.76386769214889, -87.67625963146217)"
Vacant/Abandoned Building,13-00561429,5/10/2013,Front,,Open,WINDOWS AND DOORS ARE NOT BOARDED UP AS PER CITY CODE,Vacant,FALSE,FALSE,4951,S,KNOX,AVE,60632,1146195.296,1871391.946,23,8,56,41.80307888,-87.73936502,"(41.803078876253075, -87.7393650158098)"
Vacant/Abandoned Building,13-00560583,5/10/2013,Rear,,Open,,Vacant,TRUE,TRUE,5654,S,SEELEY,AVE,60636,1163659.051,1867148.62,15,7,67,41.79108564,-87.67543601,"(41.79108563723343, -87.67543601184587)"
Vacant/Abandoned Building,13-00546510,5/7/2013,Front,,Open,"FRONT,",Vacant,FALSE,TRUE,204,S,SACRAMENTO,BLVD,60612,1156418.454,1898857.357,28,11,27,41.87824721,-87.70113014,"(41.8782472098323, -87.70113013871625)"
Vacant/Abandoned Building,13-00533604,5/5/2013,Front,,Open,REAR DOOR OPEN -- WINDOWS BOARDED BUT DOOR ARE NOT ..,Vacant,TRUE,TRUE,5205,S,SAWYER,AVE,60632,1155593.358,1869929.631,14,8,63,41.79888269,-87.7049368,"(41.79888269298918, -87.70493680494012)"
Vacant/Abandoned Building,13-00538934,5/6/2013,Front,,Open,WAS NOT TOLD  DID ASK,Vacant,FALSE,FALSE,5725,S,WINCHESTER,AVE,60636,1164334.544,1866695.693,15,7,67,41.78982854,-87.67297188,"(41.78982853847943, -87.67297187691632)"
Vacant/Abandoned Building,13-00539283,5/6/2013,Front,,Open,FRONT/SIDE-SQUATTERS ARE THROWING WASTE IN BACK YARD,Vacant,FALSE,TRUE,3115,W,FILLMORE,ST,60612,1155707.519,1895207.554,24,11,29,41.86824612,-87.70383883,"(41.868246115362275, -87.70383882563601)"
Vacant/Abandoned Building,13-00532321,5/4/2013,Rear,,Open,BACK DOOR OPEN,Vacant,FALSE,TRUE,5924,S,LA SALLE,ST,60621,1176315.308,1865708.665,20,2,68,41.78685911,-87.62907173,"(41.78685911072632, -87.62907173202188)"
Vacant/Abandoned Building,13-00532730,5/4/2013,Front,,Open,"REAR,",Vacant,FALSE,TRUE,7715,S,STEWART,AVE,60620,1174964.27,1853719.91,17,6,69,41.75399086,-87.63438256,"(41.75399086409665, -87.63438256249067)"
Vacant/Abandoned Building,13-00517502,5/1/2013,Front,,Open,FRONT DOOR,Vacant,FALSE,TRUE,7638,S,EGGLESTON,AVE,60620,1174617.161,1854279.838,17,6,69,41.75553511,-87.63563796,"(41.755535107127706, -87.63563795555321)"
Vacant/Abandoned Building,13-00506808,4/29/2013,Front,,Boarded,FRONT DOOR,Vacant,FALSE,TRUE,6003,S,HONORE,ST,60636,1165046.681,1864867.446,15,7,67,41.78479656,-87.67041236,"(41.78479655706954, -87.67041235889718)"
Vacant/Abandoned Building,13-00488274,4/25/2013,Rear,,Boarded,,Vacant,FALSE,FALSE,2140,W,72ND,PL,60636,1163394.373,1856562.45,17,7,67,41.76204131,-87.67670292,"(41.762041314736024, -87.67670292241839)"
Vacant/Abandoned Building,13-00461716,4/20/2013,Front,,Open,"FRONT AND REAR, WINDOWS",Vacant,TRUE,TRUE,7036,S,CARPENTER,ST,60621,1170529.351,1858158.626,17,7,68,41.76626899,-87.6505059,"(41.766268990898254, -87.65050590381621)"
Vacant/Abandoned Building,13-00458900,4/19/2013,Front,,Open,,Vacant,FALSE,TRUE,2013,W,68TH,PL,60636,1164120.866,1859232.2,17,7,67,41.76935223,-87.67396522,"(41.769352229450526, -87.67396521603317)"
Vacant/Abandoned Building,13-00458957,4/19/2013,Front,,Open,,Vacant,FALSE,TRUE,2023,W,68TH,PL,60636,1164053.666,1859230.5,17,7,67,41.76934898,-87.67421159,"(41.769348977865796, -87.6742115888979)"
Vacant/Abandoned Building,13-00100871,1/27/2013,Front,,Open,,Vacant,FALSE,TRUE,658,W,81ST,ST,60620,1173197.969,1851168.601,21,6,71,41.74702894,-87.64093068,"(41.74702894185714, -87.64093067986101)"
Vacant/Abandoned Building,13-00107669,1/29/2013,Rear,,Open,,Vacant,FALSE,FALSE,9715,S,JEFFERY,AVE,60617,1191209.392,1840944.23,7,4,51,41.71855561,-87.57526285,"(41.71855561376243, -87.57526285194272)"
Vacant/Abandoned Building,13-00038592,1/10/2013,Front,,Boarded,,Vacant,FALSE,FALSE,9542,S,EUCLID,AVE,60617,1190847.2,1842079.125,7,4,51,41.72167862,-87.57655287,"(41.721678624291236, -87.57655287344848)"
Vacant/Abandoned Building,13-00606952,5/20/2013,Front,,Open,,Vacant,FALSE,TRUE,12148,S,NORMAL,AVE,60628,1175158.601,1824345.038,34,5,53,41.67337774,-87.63454407,"(41.67337774334035, -87.63454406797939)"
Vacant/Abandoned Building,13-00593563,5/16/2013,Front,,Open,,Vacant,TRUE,FALSE,10242,S,LOWE,AVE,60628,1173779.675,1836956.875,34,22,73,41.70801715,-87.63921908,"(41.70801715485987, -87.63921908266397)"
Vacant/Abandoned Building,13-00594438,5/17/2013,Front,,Open,,Vacant,FALSE,FALSE,11739,S,LA SALLE,ST,60628,1177365.877,1827105.7,34,5,53,41.68090402,-87.62638239,"(41.68090402188865, -87.62638238621658)"
Vacant/Abandoned Building,13-00594465,5/17/2013,Front,,Open,,Vacant,FALSE,FALSE,5039,S,ELIZABETH,ST,60609,1168844.31,1871361.983,16,9,61,41.80253713,-87.65630112,"(41.80253712600302, -87.65630112453731)"
Vacant/Abandoned Building,13-00587908,5/16/2013,Front,,Open,,Vacant,FALSE,FALSE,11201,S,LAFLIN,ST,60643,1168112.69,1830471.892,34,22,75,41.69034478,-87.66015749,"(41.69034478467697, -87.66015749351988)"
Vacant/Abandoned Building,13-00563685,5/10/2013,Front,,Open,,Vacant,FALSE,FALSE,6949,S,CARPENTER,ST,60621,1170513.237,1858734.039,17,7,68,41.76784835,-87.65054823,"(41.767848347006705, -87.65054822511902)"
Vacant/Abandoned Building,13-00556919,5/9/2013,Front,,Open,FRONT DOOR BACK DOOR AND WINDOWS,Vacant,FALSE,TRUE,6926,S,RACINE,AVE,60636,1169516.372,1858859.632,17,7,67,41.76821465,-87.65419855,"(41.76821464703448, -87.65419854674627)"
Vacant/Abandoned Building,13-00554963,5/9/2013,Front,,Open,ALL OVER,Vacant,FALSE,TRUE,7209,S,CARPENTER,ST,60621,1170560.332,1857013.27,17,7,68,41.76312531,-87.65042568,"(41.76312531420479, -87.65042567766548)"
Vacant/Abandoned Building,13-00544153,5/7/2013,Front,,Open,REAR OF PROPERTY,Vacant,FALSE,TRUE,7650,S,EVANS,AVE,60619,1182540.422,1854783.68,6,6,69,41.75673771,-87.60658582,"(41.75673770557132, -87.60658582303178)"
Vacant/Abandoned Building,13-00532829,5/4/2013,Front,,Open,REAR WINDOWS,Vacant,TRUE,TRUE,6100,N,KENMORE,AVE,60660,1168140.414,1940523.831,48,24,77,41.99233702,-87.65688271,"(41.99233701659691, -87.65688271400015)"
Vacant/Abandoned Building,13-00524446,5/2/2013,Front,,Open,NOT BOARDED UP,Vacant,FALSE,TRUE,229,N,MAYFIELD,AVE,60644,1137120.058,1901013.609,29,15,25,41.88453248,-87.77193864,"(41.88453247525836, -87.7719386390974)"
Vacant/Abandoned Building,13-00507674,4/30/2013,Front,,Open,REAR  ATTIC,Vacant,FALSE,FALSE,7131,S,ABERDEEN,ST,60621,1170215.711,1857519.695,17,7,68,41.76452251,-87.65167407,"(41.764522510399416, -87.65167406539207)"
Vacant/Abandoned Building,13-00512124,4/30/2013,Front,,Open,FRONT,Vacant,FALSE,TRUE,2657,W,POTOMAC,AVE,60622,1158446.821,1908542.468,26,14,24,41.90478277,-87.6934172,"(41.9047827739479, -87.69341720268714)"
Vacant/Abandoned Building,13-00514687,5/1/2013,Front,,Open,FRONT AND REAR AND WINDOWS..,Vacant,FALSE,FALSE,6200,S,WOLCOTT,AVE,60636,1164752.591,1863552.274,15,7,67,41.78119377,-87.67152773,"(41.781193773798385, -87.67152773276045)"
Vacant/Abandoned Building,13-00487198,4/25/2013,Front,,Open,SIDE DOOR - REAR GATE,Vacant,FALSE,TRUE,1522,W,AUGUSTA,BLVD,60642,1165968.839,1906759.79,27,12,24,41.89973368,-87.66583762,"(41.89973368097105, -87.66583761667916)"
Vacant/Abandoned Building,13-00491893,4/26/2013,Front,,Open,FRONT,Vacant,FALSE,FALSE,6206,S,WOLCOTT,AVE,60636,1164753.491,1863511.574,15,7,67,41.78108207,-87.67152558,"(41.781082068706176, -87.67152558158556)"
Vacant/Abandoned Building,13-00491965,4/26/2013,Front,,Open,ALL AROUND,Vacant,FALSE,FALSE,1535,N,HALSTED,ST,60642,1170730.48,1910404.98,27,18,8,41.9096333,-87.64824126,"(41.90963329866866, -87.6482412594858)"
Vacant/Abandoned Building,13-00500322,4/28/2013,Front,,Open,FRONT AND REAR,Vacant,FALSE,FALSE,5241,S,HERMITAGE,AVE,60609,1165567.761,1869941.036,16,9,61,41.79870807,-87.66835798,"(41.79870807294732, -87.66835797543311)"
Vacant/Abandoned Building,13-00467918,4/22/2013,Front,,Open,FRONT AND BACK DOOR,Vacant,FALSE,FALSE,8454,S,HALSTED,ST,60620,1172448.031,1848793.342,21,6,71,41.74052745,-87.6437484,"(41.7405274461316, -87.64374839628078)"
Vacant/Abandoned Building,13-00443486,4/17/2013,Front,,Open,DOORS,Vacant,FALSE,FALSE,6955,S,JUSTINE,ST,60636,1167205.544,1858601.773,17,7,67,41.76755681,-87.66267621,"(41.767556806012685, -87.66267620509491)"
Vacant/Abandoned Building,13-00394261,4/8/2013,Front,,Open,FRONT,Vacant,FALSE,FALSE,8220,S,HALSTED,ST,60620,1172401.783,1850356.851,21,6,71,41.74481894,-87.64387195,"(41.744818937914296, -87.64387194521387)"
Vacant/Abandoned Building,13-00381125,4/4/2013,Front,,Open,REAR,Vacant,FALSE,FALSE,2028,W,70TH,ST,60636,1164045.728,1858234.536,17,7,67,41.76661608,-87.67426866,"(41.76661608335035, -87.67426865971653)"
Vacant/Abandoned Building,13-00173991,2/14/2013,Front,,Open,OPEN WINDOW AND DOORS,Vacant,FALSE,FALSE,8200,S,HALSTED,ST,60620,1172397.883,1850491.651,21,6,71,41.74518893,-87.64388228,"(41.74518893258979, -87.64388227786438)"
Vacant/Abandoned Building,13-00193486,2/19/2013,Front,,Open,FRONT AND BACK DOOR.  WINDOWS ARE OPEN,Vacant,FALSE,TRUE,7004,S,CLAREMONT,AVE,60636,1161943.998,1858162.521,17,8,66,41.7664624,-87.68197434,"(41.766462397859165, -87.68197434194303)"
Vacant/Abandoned Building,13-00611389,5/21/2013,Front,,Open,,Vacant,FALSE,FALSE,7931,S,HALSTED,ST,60620,1172344.297,1852270.522,17,6,71,41.75007156,-87.64402641,"(41.75007156365808, -87.6440264084531)"
Vacant/Abandoned Building,13-00611666,5/21/2013,Front,,Open,,Vacant,FALSE,FALSE,8349,W,IRVING PARK,RD,60634,1119592.719,1925515.717,36,16,17,41.95206639,-87.83578093,"(41.95206639270081, -87.83578092502249)"
Vacant/Abandoned Building,13-00614011,5/21/2013,Front,,Open,,Vacant,FALSE,FALSE,1807,S,TRUMBULL,AVE,60623,1153653.613,1891085.007,24,10,29,41.85697447,-87.7114888,"(41.856974466190174, -87.71148879507948)"
